1.629, -1.737, 0.605, 0, 0, 0, 500
1.629, -1.737, 0.605, 0.139626, 0, 0, 3000
1.629, -1.737, 0.605, -0.139626, 0, 0, 6000
1.629, -1.737, 0.605, 0, 0, 0, 3000
1.629, -1.737, 0.605, 0, 0.139626, 0, 3000
1.629, -1.737, 0.605, 0, -0.139626, 0, 6000
1.629, -1.737, 0.605, 0, 0, 0, 3000
1.629, -1.737, 0.605, 0, 0, 0.0698132, 3000
1.629, -1.737, 0.605, 0, 0, -0.0698132, 6000
1.629, -1.737, 0.605, 0, 0, 0, 3000
